48810,"TG(20:1(11Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC
48811,"TG(20:1(11Z)/14:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC
48812,"TG(20:1(11Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC
48813,TG(20:1(11Z)/14:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCC
48814,TG(20:1(11Z)/15:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48815,"TG(20:1(11Z)/15:0/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48816,TG(20:1(11Z)/15:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48817,TG(20:1(11Z)/15:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48818,"TG(20:1(11Z)/15:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48819,"TG(20:1(11Z)/15:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48820,TG(20:1(11Z)/15:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48821,TG(20:1(11Z)/15:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48822,"TG(20:1(11Z)/15:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48823,"TG(20:1(11Z)/15:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48824,"TG(20:1(11Z)/15:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48825,"TG(20:1(11Z)/15:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC
48826,"TG(20:1(11Z)/15:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48827,"TG(20:1(11Z)/15:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48828,"TG(20:1(11Z)/15:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48829,"TG(20:1(11Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48830,"TG(20:1(11Z)/15:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48831,"TG(20:1(11Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCC
48832,TG(20:1(11Z)/15:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCC
48833,TG(20:1(11Z)/16:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
48834,"TG(20:1(11Z)/16:0/20:3(5Z,8Z,11Z))",CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC
48835,TG(20:1(11Z)/16:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
48836,TG(20:1(11Z)/16:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
48837,"TG(20:1(11Z)/16:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48838,"TG(20:1(11Z)/16:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48839,TG(20:1(11Z)/16:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48840,TG(20:1(11Z)/16:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48841,"TG(20:1(11Z)/16:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48842,"TG(20:1(11Z)/16:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
48843,"TG(20:1(11Z)/16:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48844,"TG(20:1(11Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC
48845,"TG(20:1(11Z)/16:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48846,"TG(20:1(11Z)/16:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48847,"TG(20:1(11Z)/16:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48848,"TG(20:1(11Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48849,"TG(20:1(11Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48850,"TG(20:1(11Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC
48851,TG(20:1(11Z)/16:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
48852,TG(20:1(11Z)/18:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48853,"TG(20:1(11Z)/18:0/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48854,TG(20:1(11Z)/18:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48855,TG(20:1(11Z)/18:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48856,"TG(20:1(11Z)/18:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48857,"TG(20:1(11Z)/18:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48858,TG(20:1(11Z)/18:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48859,TG(20:1(11Z)/18:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48860,"TG(20:1(11Z)/18:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48861,"TG(20:1(11Z)/18:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48862,"TG(20:1(11Z)/18:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48863,"TG(20:1(11Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48864,"TG(20:1(11Z)/18:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48865,"TG(20:1(11Z)/18:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48866,"TG(20:1(11Z)/18:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48867,"TG(20:1(11Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48868,"TG(20:1(11Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48869,"TG(20:1(11Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC
48870,TG(20:1(11Z)/18:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
48871,TG(20:1(11Z)/20:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48872,"TG(20:1(11Z)/20:0/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48873,TG(20:1(11Z)/20:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48874,TG(20:1(11Z)/20:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48875,"TG(20:1(11Z)/20:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48876,"TG(20:1(11Z)/20:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48877,TG(20:1(11Z)/20:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48878,TG(20:1(11Z)/20:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48879,"TG(20:1(11Z)/20:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48880,"TG(20:1(11Z)/20:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48881,"TG(20:1(11Z)/20:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48882,"TG(20:1(11Z)/20:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48883,"TG(20:1(11Z)/20:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48884,"TG(20:1(11Z)/20:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48885,"TG(20:1(11Z)/20:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48886,"TG(20:1(11Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48887,"TG(20:1(11Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48888,"TG(20:1(11Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC
48889,TG(20:1(11Z)/20:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC
48890,TG(20:1(11Z)/22:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48891,"TG(20:1(11Z)/22:0/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48892,TG(20:1(11Z)/22:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48893,TG(20:1(11Z)/22:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48894,"TG(20:1(11Z)/22:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48895,"TG(20:1(11Z)/22:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48896,TG(20:1(11Z)/22:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48897,TG(20:1(11Z)/22:0/20:3n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48898,"TG(20:1(11Z)/22:0/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48899,"TG(20:1(11Z)/22:0/22:2(13Z,16Z))",[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48900,"TG(20:1(11Z)/22:0/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48901,"TG(20:1(11Z)/22:0/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48902,"TG(20:1(11Z)/22:0/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48903,"TG(20:1(11Z)/22:0/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48904,"TG(20:1(11Z)/22:0/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48905,"TG(20:1(11Z)/22:0/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48906,"TG(20:1(11Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48907,"TG(20:1(11Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48908,TG(20:1(11Z)/22:0/o-18:0),[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
48909,TG(20:1(11Z)/24:0/20:1(11Z)),[H]C(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48910,"TG(20:1(11Z)/24:0/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48911,TG(20:1(11Z)/24:0/22:1(13Z)),[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48912,TG(20:1(11Z)/24:0/24:1(15Z)),[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48913,"TG(20:1(11Z)/24:0/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48914,"TG(20:1(11Z)/24:0/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
48915,TG(20:1(11Z)/24:0/20:2n6),[H][C@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
